age,gender,occupation,daily_screen_time_hours,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day
44,Male,Doctor,2.51,5.25,7.69,5.09,3,107,157
58,Male,Doctor,1.43,5.33,9.15,3.82,1,19,169
37,Other,Researcher,7.15,6.97,4.39,9.27,1,72,106
36,Female,Student,2.09,8.26,8.88,3.24,0,103,52
37,Female,Manager,1.52,6.66,10.0,3.27,0,83,96
52,Male,Software Engineer,4.98,4.99,6.95,4.82,2,83,127
19,Female,Researcher,7.64,5.09,5.98,10.0,2,35,275
47,Male,Student,7.92,7.09,4.07,10.0,1,64,191
51,Male,Doctor,8.86,4.52,2.88,10.0,2,42,153
39,Male,Doctor,2.79,4.33,7.45,4.5,3,98,299
20,Female,Freelancer,9.87,4.51,4.35,10.0,2,40,196
23,Female,Designer,7.87,5.96,5.31,6.22,2,74,258
32,Female,Doctor,2.41,5.77,7.75,1.52,3,66,208
44,Male,Software Engineer,8.57,4.01,3.44,10.0,1,47,26
27,Female,Freelancer,5.49,4.81,6.1,7.44,0,69,75
26,Female,Doctor,1.6,5.74,8.64,2.87,1,84,89
50,Female,Doctor,2.19,6.15,7.48,3.25,0,72,83
49,Other,Researcher,4.91,6.01,8.74,4.27,3,113,71
23,Male,Student,5.77,5.6,8.1,4.67,1,83,178
58,Female,Researcher,9.53,8.06,5.5,9.65,0,82,121
53,Female,Software Engineer,2.94,6.08,6.57,4.77,4,89,95
19,Female,Teacher,5.27,7.22,5.16,6.14,1,60,262
46,Female,Designer,3.03,8.16,9.25,3.24,2,13,123
21,Male,Teacher,6.03,8.27,3.81,10.0,0,23,260
18,Female,Manager,9.18,8.29,5.87,10.0,4,66,268
36,Female,Researcher,6.11,6.47,6.86,9.85,0,44,214
43,Male,Student,5.59,7.31,5.8,7.25,1,91,134
42,Female,Doctor,7.75,5.57,6.0,10.0,4,102,263
27,Male,Designer,2.33,8.31,8.39,2.82,2,43,261
32,Male,Researcher,9.15,5.07,5.97,10.0,4,64,26
39,Female,Manager,6.2,7.94,6.02,8.57,0,72,195
38,Female,Manager,7.18,6.35,5.71,10.0,4,64,195
39,Male,Researcher,8.37,5.49,7.23,8.07,0,94,213
53,Male,Software Engineer,6.72,5.9,5.94,6.51,3,74,232
51,Male,Researcher,6.77,6.94,6.27,7.89,0,99,45
47,Male,Designer,7.57,8.65,6.3,10.0,2,29,231
42,Male,Manager,1.47,4.49,8.45,2.79,0,114,282
45,Male,Student,4.44,8.6,7.6,6.87,1,23,114
18,Male,Doctor,9.67,8.08,4.57,10.0,1,37,158
21,Female,Student,3.32,6.94,7.97,4.53,2,26,119
24,Female,Freelancer,5.88,4.65,6.35,7.08,2,86,185
26,Female,Researcher,2.58,8.06,7.06,4.03,3,33,275
53,Female,Manager,3.91,7.45,9.24,3.72,1,53,283
36,Male,Software Engineer,7.45,6.49,4.71,10.0,1,98,70
18,Female,Teacher,6.79,8.43,5.98,10.0,4,6,239
27,Female,Doctor,4.73,7.32,7.78,4.23,1,108,128
53,Male,Doctor,9.44,5.44,6.36,9.0,1,59,148
26,Male,Researcher,7.98,4.22,5.98,9.64,4,71,239
59,Male,Researcher,3.41,7.8,6.14,5.13,3,119,30
49,Female,Student,5.19,5.28,5.11,9.04,2,90,226
49,Male,Researcher,8.9,5.4,2.67,10.0,3,90,113
23,Female,Student,1.2,6.25,8.67,1.32,2,112,186
55,Male,Student,6.23,7.75,5.12,10.0,2,8,42
34,Male,Manager,3.09,8.62,7.97,4.33,4,116,173
27,Female,Doctor,1.57,5.08,9.06,2.83,2,5,204
44,Female,Student,9.22,8.41,3.46,10.0,0,1,282
52,Male,Researcher,8.35,7.02,5.45,10.0,0,8,115
38,Female,Freelancer,2.67,8.28,6.41,6.1,0,48,31
42,Male,Designer,8.53,8.24,5.49,10.0,0,107,251
45,Female,Manager,2.32,5.96,5.23,5.91,4,69,223
32,Female,Researcher,5.29,7.39,6.02,8.53,4,74,64
21,Female,Manager,7.53,8.73,5.69,10.0,0,0,32
46,Male,Designer,5.8,7.36,5.93,9.49,1,98,249
26,Male,Designer,8.66,6.29,3.58,10.0,2,9,202
44,Female,Manager,6.55,5.86,5.55,9.08,3,52,108
43,Male,Doctor,4.89,4.72,7.51,5.32,0,19,37
36,Female,Student,9.33,8.99,3.0,10.0,0,41,79
45,Female,Freelancer,1.33,7.29,6.9,3.92,1,18,150
34,Male,Software Engineer,5.4,5.38,4.92,10.0,4,74,142
58,Female,Student,6.95,4.37,4.9,10.0,1,90,68
59,Male,Doctor,8.52,7.77,4.49,10.0,0,48,109
37,Other,Designer,5.87,8.28,7.51,5.36,1,92,63
57,Female,Doctor,8.97,6.14,3.79,10.0,2,83,271
56,Female,Researcher,4.84,8.78,5.7,7.77,3,71,288
40,Male,Student,3.85,5.64,5.71,5.57,1,110,104
49,Female,Freelancer,9.76,7.78,1.47,10.0,0,76,64
50,Female,Doctor,7.0,5.31,3.77,10.0,2,7,228
22,Male,Software Engineer,4.83,5.68,7.4,5.88,2,54,189
51,Male,Doctor,8.9,7.03,3.62,10.0,1,18,30
57,Male,Researcher,7.15,4.18,3.42,10.0,0,32,100
28,Other,Teacher,6.74,5.05,6.22,8.59,3,116,227
20,Female,Doctor,7.56,4.88,4.51,10.0,1,119,56
50,Female,Student,7.64,5.64,5.5,9.52,4,104,132
28,Female,Teacher,5.44,7.89,5.81,8.4,2,102,288
33,Male,Researcher,4.77,8.54,9.53,3.3,4,23,33
35,Male,Designer,9.18,4.06,3.93,10.0,2,96,79
47,Male,Student,5.48,5.29,5.59,8.8,1,113,93
27,Male,Researcher,2.94,4.13,6.53,5.22,2,48,23
35,Female,Manager,5.69,8.31,5.44,8.61,0,99,193
55,Female,Software Engineer,1.31,4.99,8.7,2.6,4,66,292
36,Other,Doctor,7.51,7.85,5.94,8.5,1,2,125
53,Male,Doctor,2.14,4.17,8.46,2.5,0,52,297
30,Female,Student,2.01,5.99,8.45,1.36,0,0,261
20,Female,Doctor,9.52,5.79,5.77,9.79,0,26,30
27,Female,Doctor,7.95,5.65,4.22,9.8,2,102,184
55,Female,Designer,4.73,6.85,6.17,7.06,0,98,267
18,Male,Researcher,3.16,5.96,8.5,4.38,0,112,195
44,Female,Doctor,8.59,6.02,6.2,10.0,2,97,137
25,Female,Doctor,9.72,4.95,5.3,10.0,1,50,44
59,Female,Designer,5.58,6.07,5.19,8.48,2,89,163
34,Male,Researcher,6.22,7.71,4.53,9.63,1,111,213
26,Male,Manager,3.19,5.62,5.75,7.7,1,107,85
23,Male,Doctor,6.3,8.29,6.82,5.98,0,30,273
42,Female,Manager,4.61,4.83,7.18,4.29,3,27,197
56,Female,Researcher,8.61,8.23,4.09,10.0,4,99,146
45,Male,Designer,4.39,7.08,6.08,7.53,3,15,298
50,Female,Software Engineer,6.84,6.12,5.44,8.09,0,108,290
54,Male,Researcher,2.83,4.18,7.42,4.54,1,83,192
26,Male,Researcher,1.82,4.63,10.0,1.0,2,8,57
35,Female,Doctor,1.36,6.07,8.67,1.25,0,31,145
38,Female,Researcher,4.74,8.39,7.14,6.13,1,116,96
19,Male,Student,2.47,8.78,6.98,2.96,2,64,257
55,Male,Teacher,9.94,8.65,5.12,10.0,0,64,135
57,Female,Software Engineer,8.19,5.37,5.34,10.0,1,96,216
53,Male,Doctor,7.24,5.28,4.74,9.46,3,23,277
54,Female,Student,8.23,7.7,5.02,10.0,3,100,183
32,Female,Teacher,3.36,8.7,7.16,5.62,4,65,238
45,Male,Designer,8.91,4.67,3.51,10.0,0,112,46
35,Male,Doctor,9.96,5.89,4.03,10.0,1,93,152
51,Female,Freelancer,3.61,8.18,6.36,6.56,1,56,26
39,Female,Manager,9.86,6.46,4.8,10.0,3,17,96
28,Female,Manager,3.88,8.21,5.48,5.71,2,107,36
30,Male,Designer,1.11,4.58,9.07,2.11,2,27,60
21,Female,Software Engineer,4.3,7.89,6.25,5.49,2,78,181
39,Male,Manager,9.98,5.95,7.22,7.82,2,34,219
24,Female,Teacher,6.72,7.47,5.67,9.23,1,77,121
41,Female,Manager,7.26,5.47,4.04,10.0,3,116,206
21,Male,Freelancer,3.15,7.46,8.3,3.92,2,65,131
45,Female,Freelancer,2.31,7.51,8.58,4.23,2,1,215
32,Male,Teacher,8.97,6.1,2.41,10.0,4,105,251
18,Female,Manager,4.72,8.85,5.14,7.2,0,87,191
20,Male,Designer,1.04,4.0,7.94,1.31,4,111,212
31,Female,Designer,3.65,7.37,7.98,5.45,1,10,261
55,Male,Manager,2.76,8.54,6.6,5.56,0,59,141
18,Female,Freelancer,6.43,8.29,6.05,8.52,0,60,121
55,Female,Software Engineer,7.81,6.82,3.52,10.0,2,82,150
55,Other,Researcher,5.48,8.48,6.48,8.59,0,64,110
38,Female,Student,2.67,4.54,8.3,2.59,1,27,91
46,Male,Freelancer,1.52,6.72,8.13,1.94,4,26,205
22,Male,Manager,3.82,8.91,6.03,6.34,2,11,109
27,Male,Freelancer,8.25,8.96,2.69,10.0,3,96,100
45,Female,Researcher,4.78,7.4,6.24,7.12,4,38,280
38,Male,Freelancer,3.27,4.84,6.09,5.68,2,60,246
24,Male,Doctor,1.19,4.56,8.91,2.37,2,80,204
20,Male,Student,5.46,8.61,6.29,7.02,0,50,124
37,Female,Freelancer,7.16,8.4,6.15,8.91,2,54,235
36,Male,Manager,2.71,5.58,7.62,3.59,2,45,250
52,Male,Freelancer,5.83,8.66,5.24,9.04,0,13,101
21,Male,Teacher,4.79,4.65,7.56,6.35,4,114,35
22,Female,Doctor,7.34,5.47,3.03,10.0,3,93,167
18,Female,Researcher,8.75,7.22,5.81,10.0,3,89,134
21,Male,Software Engineer,3.76,4.85,7.85,4.29,3,79,98
29,Female,Student,9.14,8.95,3.4,10.0,1,31,51
44,Male,Student,7.36,5.11,8.1,7.4,4,6,247
59,Male,Doctor,1.33,5.23,9.36,1.65,0,87,242
40,Male,Software Engineer,8.12,6.37,6.92,9.53,3,42,110
42,Female,Freelancer,5.45,7.89,8.11,4.38,2,64,28
38,Female,Manager,9.51,4.6,3.13,10.0,2,20,245
41,Male,Software Engineer,3.91,7.34,5.71,6.41,2,89,231
42,Female,Manager,6.32,4.5,5.26,8.88,2,29,99
49,Male,Student,9.61,4.47,1.57,10.0,0,25,215
49,Other,Freelancer,3.44,4.21,7.05,6.34,3,42,195
22,Female,Manager,5.25,6.72,7.49,5.79,2,98,173
53,Female,Student,7.77,6.18,5.23,8.01,4,60,252
59,Female,Designer,7.22,5.54,7.61,5.74,4,51,199
59,Other,Doctor,8.55,6.64,4.54,10.0,0,56,197
56,Other,Freelancer,5.68,6.51,4.41,8.07,0,29,135
33,Female,Software Engineer,3.87,6.37,6.67,6.1,4,37,42
50,Male,Teacher,5.82,4.86,6.6,8.43,1,102,50
38,Male,Doctor,4.15,8.48,8.51,3.53,1,22,256
26,Male,Researcher,2.59,7.1,8.66,3.55,3,35,133
23,Female,Manager,5.99,4.64,6.53,8.79,3,74,198
52,Male,Designer,1.44,5.28,5.88,1.96,2,49,209
56,Female,Doctor,1.33,7.82,8.38,2.23,4,77,247
39,Female,Student,1.58,7.88,6.95,3.45,1,11,32
58,Female,Doctor,7.05,7.63,6.37,7.58,0,29,295
22,Male,Freelancer,4.66,7.95,6.15,7.49,2,78,284
59,Female,Manager,5.45,6.99,4.44,8.52,3,53,121
40,Male,Doctor,4.09,5.44,6.92,6.0,1,37,165
34,Female,Freelancer,3.28,5.79,8.44,3.97,1,108,140
29,Female,Doctor,4.22,6.55,7.09,5.24,3,88,59
40,Male,Manager,2.74,5.23,6.13,7.2,3,66,172
33,Female,Teacher,7.11,8.27,6.11,10.0,2,2,290
20,Male,Designer,1.92,7.73,7.45,1.46,4,86,72
47,Female,Doctor,5.65,8.9,5.26,9.11,3,45,137
39,Male,Doctor,5.29,6.08,6.54,7.17,4,49,225
26,Female,Teacher,3.72,8.35,8.7,2.7,1,73,133
46,Male,Software Engineer,1.92,7.9,6.04,5.26,1,25,218
54,Female,Doctor,7.33,8.16,5.27,10.0,4,62,193
40,Male,Freelancer,6.13,7.44,5.31,8.4,2,96,186
30,Male,Manager,8.29,5.75,5.62,9.28,0,28,242
49,Female,Researcher,3.12,5.22,6.28,5.77,4,54,248
40,Male,Freelancer,8.12,5.36,4.12,10.0,3,118,180
34,Female,Manager,3.63,6.83,6.59,5.86,1,64,206
57,Male,Researcher,2.01,8.4,9.83,1.83,2,83,262
38,Male,Doctor,2.21,6.25,5.54,4.98,1,71,297
19,Female,Software Engineer,2.99,6.99,7.0,5.71,0,103,158
54,Female,Manager,7.14,7.67,4.19,10.0,2,91,109
23,Female,Freelancer,3.2,8.28,8.21,4.74,1,94,121
35,Female,Researcher,6.43,7.24,3.59,9.41,4,61,243
47,Male,Researcher,3.31,7.15,5.73,7.58,1,78,247
39,Male,Freelancer,4.29,8.94,9.72,3.6,1,75,135
50,Male,Doctor,9.01,8.31,3.79,10.0,1,118,200
47,Female,Doctor,5.5,7.67,5.42,8.06,3,34,226
34,Female,Doctor,6.4,8.16,8.14,6.43,3,51,138
49,Male,Designer,2.7,9.0,7.66,5.66,1,68,43
59,Male,Manager,2.18,6.53,8.15,2.39,4,116,128
31,Male,Student,4.72,7.53,7.73,8.61,0,0,33
27,Other,Designer,8.7,8.07,6.43,9.01,2,29,183
53,Female,Software Engineer,3.17,6.22,5.5,5.17,4,98,29
51,Male,Designer,6.6,8.77,8.0,6.79,4,53,154
26,Female,Freelancer,8.85,5.91,5.96,9.4,4,108,36
59,Male,Designer,9.41,5.22,5.64,8.64,2,66,67
45,Female,Teacher,9.94,7.39,2.72,10.0,3,18,184
28,Female,Software Engineer,7.87,4.4,5.43,10.0,0,68,157
31,Male,Researcher,1.68,4.63,8.3,4.37,1,12,69
56,Female,Software Engineer,8.84,8.85,3.76,10.0,1,68,59
36,Female,Software Engineer,8.97,5.41,4.62,10.0,0,39,93
32,Male,Designer,6.02,4.17,5.83,7.02,4,68,219
45,Female,Software Engineer,1.61,6.37,7.13,2.67,2,109,51
41,Male,Manager,5.29,8.34,5.83,8.27,4,101,139
25,Female,Teacher,2.9,5.67,7.12,5.19,1,49,224
26,Male,Doctor,4.98,6.1,6.24,6.14,2,3,168
50,Male,Designer,7.52,4.78,4.81,9.61,4,110,235
50,Female,Doctor,7.01,5.73,5.13,10.0,2,13,172
36,Female,Doctor,8.02,8.83,4.22,10.0,4,15,127
20,Male,Researcher,5.29,8.39,7.0,7.62,0,64,160
27,Other,Designer,5.6,7.7,6.15,7.97,2,9,212
57,Male,Manager,9.42,7.93,2.43,10.0,0,112,201
59,Male,Researcher,6.68,7.35,5.9,8.72,2,102,228
18,Female,Designer,7.73,4.59,6.0,6.85,4,17,45
46,Male,Software Engineer,6.98,4.59,5.03,10.0,1,79,93
51,Male,Researcher,6.76,6.69,4.56,9.68,2,104,286
30,Female,Teacher,9.22,6.98,4.7,10.0,2,109,23
18,Male,Designer,4.21,8.86,6.93,5.41,1,94,199
51,Other,Doctor,4.85,6.26,8.02,5.14,1,59,226
46,Male,Designer,4.42,8.59,6.73,5.39,1,75,204
30,Female,Teacher,7.89,8.95,5.41,10.0,1,15,195
46,Male,Student,8.82,8.22,2.64,10.0,3,87,270
56,Male,Manager,4.22,5.99,6.44,5.69,0,63,54
41,Female,Doctor,2.28,7.77,7.04,3.75,4,59,185
43,Female,Student,5.45,6.73,4.56,8.66,1,84,132
34,Female,Student,9.86,4.99,3.14,10.0,3,58,214
24,Male,Researcher,2.83,4.65,8.91,4.82,1,112,159
30,Female,Freelancer,5.07,4.35,6.43,6.46,4,118,247
22,Male,Teacher,3.44,5.63,9.18,3.97,3,15,65
43,Female,Researcher,9.3,7.44,5.65,10.0,4,88,66
20,Female,Researcher,5.96,8.57,4.4,8.11,0,61,78
24,Male,Manager,6.21,5.6,7.11,7.09,2,20,88
56,Female,Designer,1.07,6.66,9.12,2.08,1,3,241
18,Male,Student,6.88,6.34,6.21,8.96,1,118,294
34,Female,Freelancer,3.76,4.54,8.16,4.97,0,37,39
42,Female,Software Engineer,5.62,7.8,6.94,6.12,3,23,277
20,Male,Designer,5.78,6.6,7.77,6.76,3,69,69
32,Female,Manager,6.33,8.59,5.53,6.84,3,104,261
46,Male,Doctor,8.41,8.18,5.47,10.0,3,6,44
49,Female,Designer,3.69,5.39,6.74,4.56,4,67,22
43,Male,Researcher,3.31,5.56,6.06,7.24,0,35,132
33,Female,Teacher,8.16,6.68,4.36,10.0,3,113,96
42,Male,Freelancer,7.47,4.63,6.77,6.87,2,107,268
45,Male,Researcher,3.03,5.26,8.17,4.05,0,30,154
26,Female,Teacher,1.01,8.11,9.12,1.75,4,88,181
18,Male,Doctor,6.99,4.77,5.66,8.77,2,13,49
46,Male,Doctor,2.41,6.73,8.43,3.41,3,35,172
39,Female,Doctor,9.61,5.97,4.61,10.0,2,63,86
33,Female,Freelancer,6.44,5.0,7.33,6.33,1,115,111
58,Female,Freelancer,8.65,8.85,5.66,8.91,2,106,201
58,Male,Teacher,8.25,8.13,3.15,10.0,1,43,94
24,Female,Researcher,6.02,5.33,6.79,7.04,4,117,76
31,Male,Manager,4.95,7.93,6.72,7.44,4,68,216
46,Female,Freelancer,5.47,4.03,5.49,7.22,0,75,292
36,Female,Manager,8.23,5.39,5.4,9.48,2,67,46
36,Female,Freelancer,6.76,4.54,7.61,7.43,3,29,92
19,Male,Designer,2.85,6.12,6.83,5.0,1,114,116
58,Female,Student,6.48,7.19,5.4,6.86,0,92,86
32,Female,Student,4.64,4.86,7.36,5.97,1,28,47
20,Female,Software Engineer,1.55,5.2,8.2,2.62,1,85,167
28,Male,Teacher,4.43,5.96,6.81,5.09,2,99,50
47,Female,Doctor,3.05,7.15,6.44,4.77,1,25,128
57,Female,Manager,8.55,5.55,4.9,10.0,1,85,240
35,Male,Freelancer,1.94,7.01,7.53,4.47,3,64,175
19,Male,Designer,4.25,5.75,7.23,4.62,2,96,89
49,Male,Manager,7.26,5.29,6.28,8.59,3,38,202
25,Male,Teacher,9.08,8.28,3.04,10.0,0,98,261
39,Male,Researcher,4.02,5.91,8.35,3.82,4,25,66
23,Male,Software Engineer,6.46,8.59,7.19,7.46,1,96,175
29,Female,Researcher,4.36,5.53,8.13,4.53,2,90,183
57,Female,Manager,2.83,6.71,9.2,2.57,4,8,196
53,Male,Student,3.93,4.27,7.7,5.56,1,71,200
32,Female,Designer,6.72,7.4,4.83,9.0,1,41,254
45,Female,Student,7.45,7.98,5.24,8.87,4,49,299
35,Male,Researcher,4.34,8.86,9.43,4.97,0,45,62
19,Male,Designer,2.37,8.18,8.37,4.28,3,66,267
30,Female,Researcher,2.26,5.56,8.82,2.61,3,25,122
32,Female,Doctor,8.31,6.78,5.38,9.33,4,71,266
37,Female,Researcher,6.88,6.96,7.34,8.45,2,14,53
46,Female,Designer,7.55,4.28,4.88,9.91,0,59,252
59,Male,Freelancer,5.39,4.36,3.97,9.2,0,71,280
46,Female,Doctor,5.12,5.63,6.41,8.41,4,1,169
20,Male,Teacher,2.9,7.72,7.57,3.94,4,93,247
36,Male,Researcher,2.52,5.43,7.18,4.73,3,43,20
20,Male,Student,2.39,8.37,7.04,3.85,2,36,56
31,Male,Designer,9.93,7.22,3.56,10.0,3,90,135
57,Female,Designer,8.39,6.34,6.98,9.2,4,90,95
21,Female,Software Engineer,6.64,6.7,4.92,9.85,4,117,38
28,Other,Student,2.93,5.66,5.16,8.33,0,5,117
48,Male,Teacher,4.04,8.87,6.72,7.08,2,72,195
49,Other,Doctor,4.16,4.88,7.45,6.97,4,117,229
44,Female,Teacher,5.3,8.3,4.92,10.0,0,92,48
47,Male,Software Engineer,4.8,7.39,5.87,6.74,3,48,25
19,Female,Teacher,9.41,7.56,3.58,10.0,3,56,291
26,Female,Researcher,7.49,8.18,3.83,10.0,0,18,94
45,Male,Doctor,1.73,4.68,7.17,3.28,1,87,178
48,Female,Student,4.24,7.48,6.35,6.52,3,19,286
51,Female,Manager,2.2,7.88,8.1,3.1,1,31,248
32,Female,Software Engineer,3.51,8.92,7.28,4.18,0,62,221
42,Female,Freelancer,9.63,7.74,5.82,10.0,2,53,137
53,Male,Designer,7.35,8.76,4.83,9.21,4,109,85
25,Female,Designer,1.07,8.25,9.53,1.0,3,57,108
26,Female,Student,3.96,8.38,7.76,4.43,4,34,254
54,Male,Researcher,4.95,8.58,6.85,7.08,1,50,264
56,Male,Manager,6.42,6.66,7.0,8.99,3,3,261
49,Female,Teacher,5.5,7.56,6.31,7.56,2,12,240
34,Male,Freelancer,1.63,4.62,8.45,1.91,2,68,271
52,Female,Freelancer,5.64,5.78,8.03,6.52,2,36,98
54,Female,Designer,2.17,8.4,8.61,2.62,2,50,252
36,Male,Software Engineer,5.67,8.89,6.24,7.74,4,62,117
46,Male,Manager,3.21,4.56,8.6,4.73,4,57,287
24,Male,Researcher,2.3,6.93,7.28,5.1,1,10,240
45,Female,Doctor,3.59,7.67,7.58,2.68,4,15,25
26,Female,Researcher,1.9,6.58,8.03,3.51,1,26,87
45,Female,Freelancer,3.56,5.16,6.86,5.1,4,111,165
23,Male,Teacher,8.8,4.21,3.65,10.0,1,18,146
46,Female,Manager,3.76,8.76,9.88,1.51,0,25,295
34,Female,Researcher,5.23,5.18,6.78,6.59,2,103,82
33,Male,Freelancer,5.68,5.5,6.82,5.72,3,63,95
40,Female,Researcher,2.6,7.21,7.41,5.06,4,34,28
48,Male,Doctor,4.98,6.14,5.27,9.29,2,66,259
20,Female,Manager,8.68,6.12,3.42,10.0,4,92,102
38,Male,Manager,1.72,4.41,8.36,4.31,1,84,203
43,Male,Teacher,9.31,8.96,3.71,10.0,4,95,281
53,Female,Software Engineer,8.84,5.42,4.89,10.0,2,85,60
59,Female,Doctor,8.7,4.55,5.12,10.0,2,67,199
54,Male,Software Engineer,2.79,7.41,7.41,5.17,4,79,31
39,Female,Researcher,5.36,7.76,5.5,8.94,3,64,143
59,Female,Doctor,6.55,4.13,6.02,6.35,3,97,190
29,Male,Freelancer,1.9,5.35,8.32,3.45,0,91,165
59,Female,Freelancer,6.01,4.97,7.52,8.25,0,55,59
30,Female,Teacher,8.56,7.94,4.83,10.0,0,74,121
28,Female,Researcher,9.43,4.92,4.88,10.0,1,2,247
33,Male,Software Engineer,3.5,5.18,8.99,2.94,3,109,185
25,Female,Freelancer,3.6,8.93,7.57,2.98,0,40,25
57,Female,Teacher,3.44,7.51,5.99,5.53,3,100,53
57,Female,Manager,2.38,5.94,5.81,8.39,4,73,177
19,Male,Manager,4.88,7.77,6.52,9.3,4,79,176
47,Female,Teacher,8.06,6.33,4.82,10.0,4,27,48
47,Male,Researcher,7.41,5.06,4.89,10.0,2,28,226
29,Female,Doctor,9.1,6.44,4.51,10.0,3,51,74
27,Other,Freelancer,4.2,7.86,6.75,6.13,4,85,196
28,Male,Manager,6.15,4.89,8.99,5.76,0,8,174
32,Male,Doctor,7.9,6.43,6.04,10.0,4,47,21
33,Female,Software Engineer,9.08,4.6,3.99,10.0,3,101,136
34,Female,Designer,8.85,8.21,3.41,10.0,1,75,286
43,Male,Manager,5.19,8.09,6.14,7.24,4,27,121
19,Female,Manager,9.16,7.37,6.15,9.25,2,68,203
29,Female,Student,5.0,8.6,8.58,5.7,2,18,259
43,Female,Researcher,9.13,6.0,5.72,10.0,3,61,214
40,Female,Doctor,7.99,4.66,4.16,10.0,3,114,62
35,Male,Researcher,2.99,8.88,7.32,2.75,0,11,219
49,Female,Teacher,9.37,6.57,4.72,8.76,0,75,170
55,Male,Student,3.18,6.38,8.98,3.43,2,54,113
20,Male,Software Engineer,9.18,4.32,4.49,10.0,4,53,108
55,Male,Student,6.54,6.85,4.97,10.0,0,110,168
20,Female,Student,7.01,7.22,4.97,9.48,0,64,184
47,Female,Designer,1.98,6.37,8.1,4.63,0,61,150
18,Male,Designer,1.59,8.55,6.56,3.74,0,65,107
47,Female,Student,9.72,7.71,4.01,10.0,0,115,41
49,Female,Designer,4.03,4.19,8.04,4.13,4,54,205
45,Female,Freelancer,8.6,6.71,5.63,9.91,1,27,23
38,Female,Designer,7.34,8.97,5.64,6.45,0,18,292
30,Male,Student,6.44,5.0,5.05,8.0,3,30,251
44,Male,Doctor,7.17,7.09,3.25,10.0,1,9,273
53,Female,Designer,1.8,5.37,7.27,3.46,2,0,194
24,Female,Student,4.71,5.86,4.98,8.98,4,111,204
39,Male,Researcher,6.46,4.17,4.83,8.48,0,47,259
27,Female,Doctor,8.81,7.44,5.61,10.0,2,75,281
56,Female,Researcher,7.43,7.83,6.07,7.1,1,31,92
32,Female,Manager,3.28,7.86,7.96,4.78,1,58,114
32,Male,Designer,9.86,8.85,3.44,10.0,4,63,50
21,Female,Student,6.79,8.19,6.06,7.43,4,12,215
49,Female,Designer,5.51,5.04,6.7,7.97,0,87,111
40,Male,Doctor,8.03,5.15,8.29,8.79,3,29,42
23,Male,Freelancer,6.42,7.84,4.82,10.0,4,44,150
41,Male,Student,7.39,7.88,4.08,10.0,1,41,253
37,Female,Doctor,6.55,4.62,5.06,10.0,2,48,279
54,Male,Researcher,2.61,4.03,7.37,4.9,2,69,61
37,Male,Researcher,5.89,6.01,6.23,7.54,2,93,209
29,Male,Manager,3.55,7.47,8.67,2.45,4,98,146
50,Male,Researcher,6.13,8.33,8.39,4.7,0,62,141
45,Male,Teacher,2.13,4.83,7.46,4.89,1,52,188
25,Female,Software Engineer,3.09,8.08,6.55,4.97,4,100,197
18,Female,Researcher,8.28,7.42,5.28,9.11,4,91,32
54,Female,Freelancer,4.65,4.83,7.33,6.25,3,31,261
39,Male,Teacher,7.06,8.37,5.75,8.78,2,104,153
23,Male,Designer,5.48,8.66,5.71,7.8,1,36,167
38,Male,Doctor,4.07,5.33,8.4,3.57,2,48,35
49,Male,Researcher,5.46,4.74,6.35,4.72,0,4,278
52,Male,Student,8.32,8.84,6.1,8.28,0,87,170
32,Male,Freelancer,3.53,4.11,7.66,3.07,4,68,266
22,Other,Doctor,4.79,8.74,6.75,7.38,0,60,182
23,Male,Designer,2.82,5.08,7.99,6.09,1,31,108
42,Female,Student,4.16,6.19,4.94,7.66,4,17,185
57,Male,Freelancer,8.97,5.54,5.08,8.01,1,56,113
46,Male,Teacher,8.07,4.77,6.06,9.4,2,94,249
24,Female,Researcher,4.36,5.76,5.59,8.78,0,65,26
57,Male,Doctor,2.19,6.7,6.79,4.74,0,34,288
30,Male,Software Engineer,4.78,4.47,4.43,9.32,4,90,58
55,Other,Freelancer,7.95,8.05,5.4,10.0,2,27,36
35,Female,Manager,1.39,8.0,8.83,1.94,0,75,198
19,Male,Manager,7.71,7.99,4.71,10.0,0,1,175
25,Male,Designer,7.12,7.43,5.82,8.06,1,6,215
28,Female,Designer,1.58,6.28,8.53,2.52,0,19,105
50,Female,Doctor,6.72,8.17,5.59,8.92,4,112,151
55,Male,Teacher,3.69,8.26,7.57,2.74,1,65,185
44,Male,Teacher,2.6,5.43,7.81,3.79,1,9,109
37,Female,Software Engineer,4.46,6.4,6.38,5.64,4,49,278
29,Male,Software Engineer,2.85,5.01,7.56,2.1,4,12,265
48,Male,Doctor,8.42,5.28,4.47,10.0,2,79,117
44,Female,Student,7.68,5.19,4.31,9.48,4,105,40
49,Male,Teacher,9.83,8.13,5.45,10.0,2,47,290
27,Female,Freelancer,5.81,5.25,6.18,7.76,3,91,258
20,Female,Freelancer,1.8,6.73,7.89,3.71,3,92,121
44,Female,Freelancer,4.31,7.14,6.02,8.46,0,74,130
52,Male,Student,8.55,7.72,3.47,9.47,3,15,241
48,Male,Researcher,4.57,4.15,7.23,5.7,1,7,234
32,Male,Researcher,5.1,6.38,7.15,7.54,1,44,66
33,Male,Student,4.71,5.46,6.85,5.76,0,20,58
