age,gender,occupation,daily_screen_time_hours,sleep_duration_hours,stress_level,caffeine_intake_cups
31,Female,Manager,5.14,5.65,7.78,3
30,Other,Software Engineer,7.05,7.25,10.0,0
49,Female,Teacher,7.34,6.62,7.95,2
51,Female,Software Engineer,8.53,7.56,10.0,2
36,Female,Student,9.78,4.16,10.0,4
55,Female,Software Engineer,4.01,8.05,5.67,0
33,Female,Designer,3.23,8.94,3.5,3
19,Other,Teacher,1.7,4.23,3.86,1
57,Female,Software Engineer,8.71,6.48,10.0,3
34,Male,Researcher,3.63,7.7,6.99,0
51,Male,Doctor,1.45,6.38,3.65,0
59,Male,Student,8.79,6.96,10.0,3
33,Female,Student,5.59,8.6,8.56,0
55,Female,Freelancer,8.54,6.7,10.0,4
19,Female,Software Engineer,5.99,5.18,6.53,4
19,Female,Designer,3.82,7.69,6.22,4
43,Male,Student,2.17,5.88,1.47,2
30,Male,Freelancer,4.93,5.43,7.11,0
48,Female,Software Engineer,1.24,5.24,1.9,4
51,Male,Software Engineer,6.42,4.4,9.03,0
56,Male,Student,4.85,8.66,4.24,1
20,Female,Software Engineer,2.27,6.82,2.88,4
25,Male,Software Engineer,5.77,8.78,8.43,1
40,Other,Manager,8.21,8.31,8.91,1
31,Male,Doctor,9.77,4.15,10.0,1
44,Female,Software Engineer,5.75,5.24,4.41,2
46,Male,Researcher,2.17,5.58,1.0,2
56,Male,Manager,8.3,6.45,10.0,3
56,Female,Manager,7.26,7.58,7.44,2
18,Female,Software Engineer,9.59,7.4,10.0,2
34,Female,Designer,5.82,8.94,9.31,2
58,Male,Student,4.21,8.62,3.9,1
47,Male,Researcher,9.67,4.93,10.0,1
30,Female,Manager,5.85,8.3,8.08,1
38,Male,Researcher,1.14,8.21,3.63,1
36,Male,Manager,5.26,6.87,9.0,0
36,Female,Freelancer,1.02,5.69,4.07,3
42,Male,Researcher,7.64,5.04,9.11,1
39,Male,Designer,6.09,5.06,9.94,3
48,Male,Teacher,1.99,5.69,6.58,2
34,Other,Designer,8.32,6.52,9.73,3
40,Male,Freelancer,5.83,6.92,4.74,2
49,Female,Teacher,2.03,5.63,4.45,1
27,Male,Teacher,2.44,5.78,5.06,2
27,Female,Researcher,8.4,4.07,10.0,1
53,Male,Researcher,4.2,4.01,4.19,1
25,Female,Designer,8.39,8.54,10.0,3
37,Female,Doctor,1.63,4.07,5.31,4
49,Female,Designer,3.19,4.17,3.77,1
31,Female,Manager,7.88,5.03,10.0,4
45,Female,Student,6.78,7.72,10.0,1
41,Male,Designer,3.76,7.39,5.82,1
32,Female,Doctor,9.42,7.24,10.0,3
39,Female,Designer,2.9,6.87,6.24,0
47,Female,Doctor,8.65,5.01,10.0,1
21,Male,Student,7.26,5.99,7.88,0
30,Female,Software Engineer,2.09,6.39,5.44,2
40,Male,Doctor,6.0,6.91,9.48,4
25,Female,Doctor,9.37,4.99,10.0,2
35,Male,Manager,6.57,7.65,10.0,1
29,Male,Doctor,5.76,5.54,7.91,3
48,Female,Student,4.3,7.3,4.15,2
31,Female,Teacher,8.1,6.57,10.0,0
51,Female,Doctor,9.22,6.96,9.25,2
35,Female,Freelancer,7.78,6.07,10.0,1
51,Female,Student,7.53,6.23,10.0,0
28,Female,Manager,2.73,8.34,3.49,3
58,Female,Researcher,8.51,6.38,9.79,4
29,Female,Freelancer,1.37,7.97,2.54,0
32,Male,Manager,7.82,5.98,9.19,2
48,Male,Software Engineer,2.9,7.5,5.13,3
46,Female,Doctor,5.39,5.16,5.9,0
43,Female,Teacher,7.26,8.59,9.46,3
35,Male,Researcher,7.83,8.84,7.89,2
49,Male,Student,8.99,8.51,9.21,2
39,Female,Software Engineer,3.54,5.73,2.64,3
55,Male,Teacher,3.02,5.38,2.28,2
34,Female,Researcher,9.97,4.91,10.0,0
40,Female,Software Engineer,2.87,8.36,1.0,3
41,Male,Researcher,6.99,4.59,10.0,4
25,Female,Teacher,9.57,7.21,10.0,1
58,Female,Designer,9.07,5.66,10.0,1
23,Female,Designer,4.99,4.94,6.22,3
22,Male,Designer,6.74,4.92,10.0,2
46,Male,Researcher,5.76,8.35,6.32,0
45,Female,Software Engineer,4.12,8.3,6.88,4
28,Male,Designer,2.3,5.36,3.08,0
18,Male,Student,8.23,4.17,10.0,2
36,Male,Student,1.81,8.35,2.72,4
26,Male,Designer,6.49,4.29,8.4,1
44,Male,Teacher,6.35,4.42,8.31,0
51,Male,Teacher,4.01,8.11,5.59,0
21,Female,Software Engineer,2.22,8.09,2.23,1
53,Female,Teacher,8.2,5.01,9.23,0
35,Male,Freelancer,5.16,4.19,5.45,1
32,Female,Freelancer,7.53,4.31,10.0,3
30,Male,Researcher,1.15,6.27,1.0,1
36,Female,Freelancer,1.67,6.09,1.0,1
23,Male,Doctor,2.58,4.91,2.87,3
29,Male,Researcher,2.02,8.55,1.98,3
54,Female,Teacher,2.73,6.76,6.61,2
34,Male,Researcher,7.18,8.04,10.0,2
40,Female,Student,1.42,4.52,1.0,4
43,Male,Manager,1.34,8.87,1.0,1
46,Male,Teacher,1.28,8.05,2.5,4
50,Female,Freelancer,7.28,5.44,9.89,3
44,Female,Software Engineer,5.83,4.1,10.0,1
42,Male,Teacher,4.33,4.82,8.62,1
27,Male,Freelancer,7.08,6.09,9.19,1
40,Male,Software Engineer,5.98,4.01,9.1,3
38,Female,Doctor,1.07,4.2,3.43,0
38,Female,Designer,8.55,4.49,10.0,4
30,Male,Doctor,4.15,8.05,6.56,2
54,Female,Student,4.6,6.73,3.66,2
50,Male,Manager,8.04,4.95,10.0,0
41,Male,Doctor,2.68,5.32,3.74,1
28,Male,Doctor,1.09,7.21,4.0,2
34,Female,Student,9.18,5.59,10.0,3
21,Male,Student,5.55,7.41,8.57,1
42,Female,Designer,4.15,7.89,5.38,3
47,Female,Designer,8.37,5.53,10.0,4
26,Male,Teacher,1.24,5.83,4.57,1
38,Male,Software Engineer,2.82,4.25,4.77,3
37,Male,Student,2.4,8.1,4.53,0
36,Female,Researcher,7.64,7.03,9.63,0
36,Female,Doctor,3.81,8.44,4.54,2
29,Male,Doctor,7.96,4.94,10.0,4
54,Male,Designer,1.37,8.8,4.98,1
59,Male,Software Engineer,6.47,7.53,7.02,4
34,Male,Freelancer,3.86,4.98,5.12,4
54,Female,Student,2.68,6.31,4.93,4
56,Male,Designer,8.35,7.49,10.0,1
45,Male,Freelancer,4.71,4.08,5.32,4
58,Female,Software Engineer,6.14,7.9,7.84,2
52,Male,Student,1.3,8.74,2.22,0
35,Female,Doctor,8.12,4.41,9.02,1
31,Male,Doctor,3.58,8.49,4.25,2
52,Female,Designer,7.24,6.32,10.0,2
58,Male,Software Engineer,7.84,6.58,8.77,3
24,Female,Doctor,2.05,8.2,3.14,2
58,Male,Researcher,3.66,6.95,5.36,4
30,Female,Freelancer,7.51,5.76,10.0,0
35,Male,Software Engineer,3.09,7.66,4.3,4
54,Female,Designer,8.63,4.69,10.0,4
30,Male,Freelancer,3.81,7.33,5.71,2
53,Female,Freelancer,4.62,7.87,5.46,1
48,Female,Teacher,1.9,5.67,2.88,1
19,Female,Software Engineer,2.33,8.85,4.8,0
33,Female,Manager,3.48,7.2,4.6,3
26,Male,Software Engineer,1.44,4.48,1.1,4
26,Male,Designer,2.74,8.83,4.49,1
55,Female,Manager,4.68,7.72,5.83,2
28,Male,Teacher,4.42,7.48,6.6,4
39,Male,Doctor,2.79,5.27,4.18,4
50,Male,Student,1.72,6.37,1.0,3
53,Male,Designer,3.86,8.51,5.95,4
40,Female,Student,7.71,5.54,9.37,3
51,Female,Teacher,5.59,6.12,7.66,1
26,Female,Manager,9.52,5.28,10.0,1
41,Male,Teacher,2.26,5.08,3.5,4
25,Female,Researcher,2.87,4.22,6.17,4
24,Female,Software Engineer,3.52,7.68,3.68,3
53,Female,Researcher,1.12,4.45,3.07,2
35,Female,Student,9.49,6.66,10.0,4
20,Female,Student,5.01,4.25,9.59,3
45,Male,Teacher,5.33,8.92,5.56,0
23,Male,Manager,2.42,7.55,3.65,3
38,Male,Student,8.85,7.15,10.0,4
45,Female,Freelancer,7.23,4.93,10.0,4
57,Female,Doctor,4.88,6.64,6.83,0
18,Female,Teacher,8.9,6.52,10.0,1
53,Female,Software Engineer,9.15,5.79,9.34,1
38,Female,Software Engineer,1.45,4.78,4.29,0
52,Female,Software Engineer,2.07,5.84,1.99,4
30,Female,Student,1.25,7.05,1.0,3
27,Male,Teacher,6.24,6.44,8.94,2
27,Male,Researcher,2.96,6.85,4.38,0
30,Male,Software Engineer,8.6,6.86,10.0,0
54,Male,Teacher,5.19,5.22,9.25,3
55,Female,Student,8.54,4.55,10.0,2
41,Male,Doctor,6.0,6.61,7.27,2
19,Female,Doctor,8.17,8.46,8.92,4
39,Male,Doctor,4.35,8.98,3.02,0
34,Male,Student,9.51,7.93,10.0,3
53,Female,Software Engineer,7.0,5.11,6.09,1
31,Female,Student,6.36,7.15,7.55,1
27,Male,Researcher,4.17,5.19,7.59,1
52,Female,Teacher,9.43,6.88,10.0,3
42,Male,Doctor,4.04,6.4,4.62,1
20,Female,Teacher,8.52,5.91,10.0,4
55,Female,Student,4.64,7.21,8.09,2
34,Male,Designer,7.9,8.29,10.0,1
29,Female,Designer,9.21,5.69,10.0,3
41,Female,Freelancer,5.19,6.43,9.68,3
46,Female,Student,5.74,6.28,8.43,1
42,Female,Software Engineer,3.97,5.25,6.57,2
53,Male,Researcher,1.49,6.11,4.64,2
43,Female,Manager,6.87,4.11,10.0,4
55,Female,Teacher,2.08,6.59,4.38,4
18,Female,Student,4.19,7.6,4.68,1
37,Male,Researcher,4.15,5.84,8.22,4
45,Female,Student,2.36,7.73,3.48,1
33,Female,Designer,7.0,7.75,10.0,4
34,Female,Doctor,2.57,8.92,3.11,4
57,Male,Doctor,8.01,6.73,10.0,3
45,Male,Manager,3.24,6.02,3.92,0
29,Male,Software Engineer,3.59,7.2,5.43,1
44,Male,Software Engineer,4.09,7.13,5.18,1
59,Female,Manager,2.37,8.94,3.17,1
47,Female,Software Engineer,4.91,7.54,7.47,3
58,Female,Freelancer,1.72,5.53,2.71,4
51,Female,Freelancer,4.84,4.94,8.83,1
54,Male,Designer,4.06,7.96,6.33,1
23,Male,Student,4.04,4.9,6.51,4
24,Female,Software Engineer,6.95,7.14,10.0,2
49,Female,Designer,7.92,4.66,8.59,1
49,Female,Freelancer,4.2,7.59,6.51,1
42,Male,Teacher,3.36,7.91,4.35,0
50,Female,Student,5.45,8.95,9.07,1
24,Male,Manager,8.09,8.77,9.87,3
29,Female,Teacher,6.8,7.57,10.0,2
33,Other,Doctor,1.34,5.39,1.04,2
33,Female,Doctor,5.32,4.22,6.66,4
53,Male,Student,9.92,6.78,10.0,1
30,Female,Software Engineer,4.18,7.83,5.82,2
24,Male,Student,4.97,4.05,9.4,3
53,Male,Software Engineer,3.59,6.62,5.25,0
26,Female,Manager,5.48,8.41,5.97,0
49,Male,Doctor,2.45,7.19,5.86,0
28,Female,Freelancer,3.22,7.42,5.98,2
25,Male,Freelancer,7.41,6.37,8.45,3
50,Female,Student,2.24,8.72,4.36,0
40,Female,Student,9.34,5.87,10.0,2
42,Male,Manager,3.77,5.9,4.61,3
25,Female,Freelancer,6.18,6.59,8.76,4
39,Female,Software Engineer,3.9,6.93,5.07,2
21,Female,Doctor,5.3,6.69,5.07,2
57,Female,Doctor,9.13,8.09,10.0,0
20,Other,Software Engineer,1.62,8.17,1.0,4
46,Male,Manager,8.71,4.66,10.0,0
58,Male,Software Engineer,6.02,6.98,7.23,1
46,Male,Manager,6.99,8.92,9.01,4
51,Female,Software Engineer,1.5,7.0,3.03,3
51,Female,Doctor,7.85,7.44,10.0,3
45,Female,Researcher,2.15,8.31,3.21,1
30,Female,Doctor,9.68,8.33,10.0,2
32,Female,Student,8.19,4.09,9.54,2
40,Male,Researcher,5.44,5.2,6.24,4
43,Male,Freelancer,9.32,8.31,10.0,0
21,Female,Freelancer,2.52,7.34,5.71,0
43,Male,Manager,9.92,7.16,10.0,0
57,Female,Doctor,7.45,8.3,10.0,3
26,Male,Manager,1.89,8.03,2.62,1
22,Male,Manager,5.83,7.76,7.96,0
49,Female,Teacher,7.4,4.24,9.15,4
37,Male,Teacher,6.52,7.91,7.94,1
28,Female,Software Engineer,4.82,5.0,6.6,2
32,Male,Freelancer,3.23,4.13,4.13,4
49,Female,Manager,3.14,6.46,5.23,0
45,Female,Software Engineer,9.34,8.71,10.0,1
39,Female,Software Engineer,3.11,8.43,1.21,1
58,Female,Student,9.66,8.91,10.0,2
34,Male,Teacher,2.89,5.23,5.93,1
43,Male,Teacher,4.46,7.48,6.87,2
24,Male,Doctor,1.11,4.28,2.72,3
59,Female,Teacher,9.13,8.02,10.0,0
43,Other,Doctor,1.94,6.62,1.0,4
42,Male,Manager,4.22,8.98,7.91,2
27,Female,Student,8.58,5.2,10.0,4
36,Male,Software Engineer,8.13,7.92,10.0,2
28,Male,Software Engineer,8.57,4.85,10.0,4
30,Female,Manager,9.23,5.44,10.0,2
25,Male,Doctor,9.2,5.48,10.0,0
57,Male,Designer,7.93,6.89,10.0,1
21,Female,Manager,6.24,5.83,6.64,1
48,Female,Doctor,6.05,6.19,7.89,1
45,Male,Manager,1.12,6.61,1.7,2
28,Female,Student,7.5,4.28,10.0,2
18,Female,Manager,3.04,7.33,5.49,2
55,Male,Manager,8.46,7.25,10.0,3
41,Female,Teacher,5.98,8.82,8.22,3
48,Male,Doctor,9.89,4.67,9.74,3
58,Male,Student,2.89,4.15,7.33,3
43,Male,Researcher,7.51,4.67,9.75,4
22,Female,Freelancer,5.93,6.11,6.41,4
37,Male,Software Engineer,9.39,5.07,10.0,0
58,Male,Designer,3.39,5.08,7.0,3
28,Male,Designer,1.53,8.35,1.92,4
50,Male,Doctor,5.89,5.62,10.0,2
55,Female,Manager,5.69,6.08,9.15,2
44,Male,Teacher,3.81,7.42,6.23,3
51,Female,Manager,9.88,5.7,9.93,1
32,Female,Doctor,1.63,6.77,3.73,3
49,Female,Designer,6.13,6.61,7.46,3
38,Female,Designer,3.34,5.31,5.32,1
22,Male,Manager,1.02,7.59,3.22,1
23,Male,Manager,9.89,8.17,10.0,1
55,Female,Manager,5.33,7.92,6.43,0
39,Male,Software Engineer,8.71,5.98,10.0,1
35,Female,Teacher,8.56,8.66,10.0,4
31,Male,Teacher,8.31,8.49,10.0,0
27,Male,Freelancer,5.13,5.33,8.88,3
30,Male,Freelancer,9.06,4.62,10.0,1
48,Male,Researcher,4.31,8.47,6.18,4
47,Female,Designer,4.68,7.72,8.08,1
20,Male,Designer,3.3,5.55,6.55,1
47,Female,Doctor,5.03,5.52,7.15,0
23,Female,Doctor,9.88,5.61,10.0,4
46,Female,Freelancer,6.16,8.31,10.0,4
25,Male,Software Engineer,8.48,5.2,10.0,3
50,Female,Designer,3.37,7.26,3.48,3
34,Male,Doctor,9.6,8.17,10.0,4
28,Female,Software Engineer,1.12,5.94,2.9,2
30,Male,Teacher,9.37,4.31,10.0,0
28,Male,Researcher,9.08,7.79,10.0,0
48,Female,Designer,1.61,4.1,4.56,3
45,Female,Student,6.44,8.15,10.0,4
23,Male,Designer,8.07,5.8,9.76,1
58,Male,Doctor,4.63,8.01,7.82,2
33,Female,Designer,1.83,6.73,3.51,2
21,Female,Freelancer,8.46,5.8,10.0,3
52,Male,Student,5.2,8.5,7.15,1
43,Female,Freelancer,3.37,7.84,6.02,1
29,Female,Designer,1.64,4.4,1.06,0
28,Female,Freelancer,6.76,8.65,10.0,4
54,Female,Doctor,1.38,6.34,1.0,1
42,Male,Teacher,8.12,4.74,10.0,4
35,Other,Doctor,7.94,7.86,10.0,4
36,Male,Software Engineer,3.91,6.59,5.49,3
40,Male,Freelancer,5.25,7.36,9.22,4
55,Female,Doctor,7.02,7.47,9.18,2
35,Male,Software Engineer,9.63,4.99,10.0,2
43,Female,Designer,5.68,8.85,8.83,1
23,Male,Software Engineer,9.97,4.53,10.0,4
21,Male,Freelancer,3.93,7.03,3.28,1
46,Female,Manager,5.74,4.73,8.74,0
51,Male,Designer,2.04,8.39,2.82,4
34,Male,Software Engineer,6.01,4.87,5.6,0
33,Female,Freelancer,5.83,6.21,5.35,2
19,Male,Freelancer,8.64,4.43,7.75,1
51,Male,Doctor,9.97,6.24,10.0,0
25,Female,Student,9.88,4.02,10.0,4
30,Male,Designer,3.13,6.22,5.22,3
59,Female,Software Engineer,4.05,7.44,6.4,1
25,Male,Student,3.47,4.91,5.51,1
47,Male,Freelancer,2.8,6.76,3.01,1
49,Male,Software Engineer,2.35,6.37,2.11,0
53,Male,Researcher,5.61,5.67,7.09,1
47,Male,Software Engineer,8.85,7.35,10.0,3
18,Male,Software Engineer,6.31,8.98,10.0,0
56,Male,Doctor,8.85,8.69,9.27,2
34,Male,Software Engineer,9.64,8.85,10.0,1
37,Female,Student,4.45,4.1,5.09,2
41,Female,Manager,8.52,5.28,10.0,2
39,Male,Software Engineer,1.47,8.61,6.01,1
46,Female,Manager,5.33,4.24,3.95,2
39,Female,Teacher,4.31,5.82,3.3,3
26,Female,Freelancer,2.84,7.26,2.61,3
54,Female,Designer,4.95,8.91,7.23,4
27,Other,Doctor,4.99,5.38,6.54,2
53,Male,Teacher,8.28,7.82,8.31,3
54,Female,Teacher,8.82,7.3,10.0,4
45,Female,Student,6.91,7.07,8.69,0
45,Male,Student,6.7,7.71,5.91,2
59,Male,Researcher,1.99,5.27,2.99,2
38,Female,Manager,6.18,5.69,7.62,1
41,Female,Manager,3.47,6.8,2.06,4
59,Male,Doctor,3.65,6.19,2.77,0
57,Male,Doctor,1.85,7.61,1.0,3
19,Female,Researcher,6.72,8.0,8.05,4
25,Male,Designer,6.25,6.64,8.72,1
44,Female,Software Engineer,2.98,5.97,4.24,4
39,Male,Doctor,3.37,8.56,5.22,2
54,Male,Doctor,7.96,7.75,10.0,2
44,Male,Manager,8.14,7.37,10.0,3
46,Male,Software Engineer,5.44,4.29,5.94,2
20,Male,Designer,2.34,6.64,3.09,3
30,Female,Freelancer,1.5,4.61,3.52,2
27,Female,Freelancer,3.44,7.3,2.81,4
53,Male,Student,7.58,5.5,6.66,3
26,Female,Designer,6.41,7.69,6.53,4
44,Female,Software Engineer,7.46,7.89,8.8,0
51,Male,Student,5.25,5.5,6.76,4
18,Male,Student,7.79,8.88,10.0,0
49,Male,Researcher,5.33,6.58,5.9,1
42,Other,Student,1.76,5.09,4.18,4
46,Female,Designer,1.72,7.88,1.0,2
24,Male,Researcher,8.48,7.8,10.0,2
20,Female,Manager,6.67,6.07,7.27,4
37,Male,Software Engineer,3.51,7.29,6.26,4
37,Male,Designer,7.81,4.11,10.0,0
47,Male,Designer,2.22,5.46,4.44,2
52,Female,Teacher,6.81,8.41,10.0,1
52,Male,Doctor,9.91,5.16,10.0,1
56,Female,Freelancer,2.35,8.53,4.94,4
44,Male,Designer,2.28,6.9,1.77,0
43,Male,Teacher,5.21,8.51,7.04,3
31,Other,Freelancer,6.78,4.65,10.0,2
34,Female,Manager,1.24,6.32,1.28,2
35,Female,Researcher,5.5,5.48,7.21,1
46,Female,Manager,1.75,8.43,4.15,1
37,Female,Software Engineer,3.17,5.71,5.66,1
44,Male,Teacher,7.41,6.94,10.0,4
35,Male,Researcher,7.65,8.14,9.04,3
21,Female,Designer,7.57,5.15,9.96,3
18,Female,Researcher,1.59,4.23,2.0,1
18,Female,Software Engineer,8.08,6.47,10.0,4
43,Male,Teacher,4.89,7.42,6.91,0
37,Male,Designer,5.28,7.6,7.87,4
40,Female,Software Engineer,4.78,6.09,5.23,2
27,Male,Freelancer,8.71,4.39,10.0,2
28,Male,Software Engineer,7.12,6.02,10.0,1
58,Male,Freelancer,5.5,4.61,7.55,3
58,Male,Doctor,8.51,4.36,10.0,3
22,Female,Manager,8.25,5.52,9.84,2
18,Female,Researcher,1.05,7.89,1.64,2
34,Male,Researcher,5.31,7.84,6.79,1
39,Male,Freelancer,1.38,7.04,1.0,3
51,Female,Designer,3.76,8.13,5.64,2
58,Male,Doctor,8.23,6.5,8.86,1
46,Female,Software Engineer,9.5,5.22,10.0,0
21,Female,Software Engineer,3.18,6.85,3.21,4
22,Female,Teacher,1.19,8.62,3.25,0
28,Female,Doctor,4.62,4.18,6.02,0
38,Male,Student,4.02,8.82,2.32,2
52,Female,Designer,7.09,7.72,8.87,3
29,Male,Manager,5.46,7.43,8.22,2
43,Male,Freelancer,4.59,7.07,6.2,0
36,Male,Doctor,3.07,5.29,8.06,4
24,Male,Software Engineer,8.46,8.43,10.0,0
24,Male,Teacher,3.24,8.86,4.81,2
43,Male,Designer,1.49,8.62,1.97,1
57,Female,Manager,6.08,4.54,8.52,2
22,Other,Freelancer,3.86,7.68,7.44,2
38,Male,Designer,7.41,6.78,10.0,2
31,Female,Teacher,1.73,7.94,2.38,3
21,Male,Software Engineer,9.7,5.76,10.0,1
40,Female,Researcher,2.68,8.78,2.34,3
59,Male,Freelancer,4.21,5.56,6.12,4
37,Female,Researcher,5.33,7.69,7.54,3
32,Male,Manager,9.01,6.52,10.0,0
46,Female,Student,7.5,7.08,10.0,0
25,Male,Teacher,2.3,4.58,1.0,4
58,Male,Student,4.95,7.05,7.29,0
36,Male,Doctor,5.89,6.82,7.14,0
56,Male,Researcher,7.32,7.59,9.69,4
45,Female,Designer,6.15,5.44,5.99,2
44,Female,Manager,5.12,8.16,8.89,4
21,Male,Researcher,7.89,8.73,10.0,4
32,Other,Software Engineer,4.4,8.41,5.92,1
52,Male,Student,9.88,5.96,10.0,1
54,Other,Software Engineer,9.53,7.81,8.66,3
18,Male,Doctor,7.37,5.83,8.85,4
20,Female,Student,8.94,8.32,10.0,1
41,Male,Software Engineer,4.54,5.88,6.75,0
44,Female,Software Engineer,6.23,4.93,7.95,3
57,Male,Freelancer,3.45,6.45,5.1,4
53,Female,Doctor,8.97,4.68,10.0,4
51,Female,Teacher,5.24,6.93,6.74,3
46,Male,Manager,5.83,6.88,7.48,0
41,Other,Doctor,8.78,6.45,10.0,4
41,Other,Student,8.18,7.02,10.0,4
59,Other,Student,3.9,8.88,6.4,0
21,Other,Designer,1.79,5.92,3.14,3
20,Female,Software Engineer,2.46,6.11,5.74,0
51,Other,Manager,4.05,5.37,6.31,3
40,Female,Student,3.75,4.92,6.58,0
40,Male,Teacher,1.34,5.45,5.64,1
22,Female,Teacher,4.89,5.06,6.1,2
48,Female,Doctor,1.95,6.16,3.19,4
58,Female,Researcher,2.99,5.17,5.96,4
23,Male,Student,8.09,6.59,10.0,4
54,Male,Manager,5.45,5.43,8.85,3
27,Female,Manager,4.36,6.12,4.55,2
57,Female,Researcher,2.67,4.65,5.87,1
24,Male,Student,8.8,4.82,10.0,2
56,Male,Researcher,9.13,7.07,10.0,1
55,Male,Freelancer,5.67,6.83,7.52,4
38,Female,Designer,9.29,4.86,10.0,3
37,Male,Designer,5.18,5.47,6.09,2
20,Female,Designer,1.97,5.11,3.73,0
39,Other,Freelancer,1.15,7.99,3.8,3
21,Female,Student,2.16,5.82,4.31,2
45,Male,Doctor,6.6,6.03,8.26,0
29,Female,Freelancer,3.89,7.32,7.46,4
55,Female,Manager,6.83,5.63,9.39,3
53,Male,Doctor,5.57,5.89,6.48,2
58,Female,Researcher,4.0,7.99,6.72,4
22,Female,Doctor,2.97,7.97,4.26,1
30,Female,Freelancer,1.73,7.02,2.79,4
40,Female,Doctor,8.04,6.79,10.0,2
47,Male,Teacher,8.37,4.91,10.0,4
54,Male,Student,5.87,6.37,7.47,2
42,Male,Software Engineer,2.41,5.37,5.52,3
44,Female,Student,3.37,7.65,6.57,2
31,Female,Doctor,9.6,7.14,10.0,3
53,Male,Teacher,3.03,5.89,4.49,2
56,Male,Teacher,1.51,6.68,1.25,4
33,Female,Student,5.95,6.11,7.78,0
39,Female,Researcher,3.36,4.73,5.64,2
38,Male,Software Engineer,9.62,7.9,10.0,4
38,Female,Freelancer,6.17,8.49,6.9,1
25,Female,Freelancer,9.69,8.65,9.84,3
33,Male,Doctor,8.07,7.95,10.0,1
48,Male,Teacher,7.51,8.11,8.91,4
59,Male,Doctor,8.47,4.28,10.0,3
27,Male,Doctor,6.44,7.91,6.29,4
49,Female,Manager,1.1,5.52,1.0,2
51,Male,Doctor,4.53,4.69,4.58,3
26,Male,Designer,2.97,6.61,7.25,1
34,Female,Manager,4.91,6.85,5.18,1
28,Male,Doctor,5.23,6.42,5.51,1
49,Female,Doctor,2.15,7.26,5.41,2
27,Male,Software Engineer,1.21,7.57,1.99,0
39,Female,Freelancer,2.24,4.69,7.09,1
34,Other,Manager,8.72,7.08,10.0,4
21,Male,Freelancer,7.8,4.27,10.0,4
42,Female,Manager,8.19,6.24,8.49,0
38,Male,Software Engineer,3.49,4.5,5.19,3
54,Female,Designer,3.12,6.25,7.34,1
55,Female,Manager,1.34,4.88,2.76,3
18,Male,Designer,5.25,7.67,6.76,1
42,Female,Doctor,4.44,8.5,9.2,3
53,Male,Teacher,8.52,4.85,10.0,1
34,Other,Teacher,7.14,7.68,8.26,0
58,Male,Student,2.3,4.73,4.63,2
41,Female,Teacher,9.88,6.17,10.0,1
19,Male,Teacher,7.94,7.13,10.0,4
57,Female,Software Engineer,7.48,6.69,10.0,1
32,Other,Student,2.95,4.29,5.44,4
49,Female,Freelancer,9.15,5.81,10.0,1
56,Male,Researcher,5.27,6.35,4.98,0
23,Female,Student,3.68,5.96,7.85,1
18,Male,Software Engineer,6.89,7.33,10.0,2
40,Male,Researcher,2.91,8.44,2.73,3
56,Male,Teacher,9.17,7.34,10.0,4
34,Male,Teacher,8.69,6.95,10.0,3
51,Female,Student,5.18,4.75,3.34,4
58,Male,Teacher,2.72,5.74,5.59,2
46,Female,Student,5.47,6.74,7.59,0
26,Male,Teacher,2.34,8.67,3.02,0
30,Male,Doctor,3.43,5.52,5.92,4
23,Female,Software Engineer,5.34,5.69,6.39,1
23,Male,Researcher,1.19,6.95,2.43,2
37,Male,Manager,7.89,8.5,7.59,2
20,Male,Designer,2.77,6.72,3.9,2
34,Female,Freelancer,8.8,4.87,10.0,3
29,Female,Doctor,1.2,4.38,1.0,3
18,Male,Teacher,5.79,8.44,8.24,2
34,Male,Designer,7.99,7.35,10.0,2
20,Female,Manager,3.14,5.1,6.56,3
43,Other,Doctor,7.37,7.62,10.0,4
32,Male,Manager,7.49,7.6,10.0,3
53,Female,Software Engineer,6.74,7.86,6.57,1
49,Male,Designer,4.28,8.46,6.15,2
49,Male,Manager,8.07,4.76,10.0,4
21,Male,Designer,6.66,8.78,9.51,4
35,Female,Software Engineer,6.31,8.99,9.77,3
36,Male,Manager,8.37,4.07,10.0,4
52,Female,Doctor,3.2,4.46,3.74,0
57,Male,Designer,3.09,6.17,5.32,3
31,Male,Freelancer,4.48,4.17,4.59,3
50,Female,Freelancer,1.66,7.67,1.0,3
31,Male,Freelancer,4.04,7.25,6.83,1
51,Male,Researcher,4.66,7.88,6.53,0
21,Male,Researcher,5.46,8.99,7.48,4
41,Male,Manager,3.29,8.67,5.48,2
46,Male,Software Engineer,9.16,5.5,10.0,0
36,Male,Freelancer,3.57,5.98,6.54,3
23,Male,Manager,8.66,7.88,10.0,2
50,Male,Manager,5.0,5.94,6.88,3
57,Other,Doctor,7.46,7.49,10.0,1
36,Male,Teacher,2.0,8.59,6.81,3
18,Male,Student,5.9,6.03,7.84,0
22,Other,Teacher,9.65,6.8,10.0,1
44,Female,Researcher,7.0,8.21,8.39,3
33,Male,Teacher,8.38,6.39,10.0,0
23,Male,Student,3.35,5.45,7.69,4
57,Female,Manager,8.2,5.29,7.48,3
30,Male,Teacher,4.16,4.36,5.6,1
52,Female,Researcher,5.37,5.65,5.19,4
36,Other,Researcher,2.69,7.43,6.92,3
29,Female,Teacher,5.37,4.29,7.65,4
